bg,bg+1:00
7.6,6.9
7.5,7.0
7.4,7.5
7.4,7.9
7.2,8.1
7.0,7.6
6.8,7.2
6.5,7.2
6.4,7.3
6.5,7.6
6.7,7.8
6.8,7.9
6.9,8.2
7.0,8.1
7.5,7.9
7.9,8.4
8.1,8.5
7.6,8.4
7.2,8.4
7.2,8.4
7.3,8.4
7.6,8.6
7.8,8.4
7.9,8.9
8.2,8.7
8.1,8.3
7.9,7.9
8.4,7.7
8.5,7.4
8.4,7.5
8.4,7.7
8.4,7.7
8.4,7.8
8.6,8.1
8.4,8.5
8.9,8.7
8.7,8.7
8.3,9.2
7.9,9.9
7.7,10.6
7.4,11.2
7.5,11.3
7.7,11.4
7.7,11.3
7.8,11.2
8.1,11.2
8.5,11.3
8.7,11.3
8.7,11.3
9.2,11.4
9.9,11.3
10.6,11.1
11.2,10.9
11.3,10.9
11.4,10.8
11.3,10.8
11.2,10.6
11.2,10.7
11.3,10.5
11.3,10.2
11.3,9.8
11.4,9.7
11.3,9.5
11.1,9.4
10.9,9.3
10.9,9.4
10.8,9.7
10.8,10.2
10.6,10.2
10.7,10.0
10.5,9.8
10.2,9.9
9.8,10.4
9.7,11.0
9.5,11.8
9.4,12.3
9.3,12.4
9.4,12.5
9.7,12.5
10.2,12.8
10.2,12.7
10.0,12.3
9.8,12.3
9.9,12.3
10.4,12.1
11.0,12.0
11.8,12.2
12.3,12.2
12.4,12.0
12.5,11.9
12.5,11.5
12.8,11.1
12.7,10.3
12.3,9.6
12.3,9.1
12.3,8.7
12.1,8.5
12.0,8.4
12.2,8.2
12.2,8.2
12.0,8.4
11.9,8.5
11.5,9.2
11.1,9.6
10.3,10.0
9.6,10.3
9.1,10.3
8.7,10.0
8.5,10.0
8.4,10.3
8.2,10.4
8.2,10.2
8.4,10.4
8.5,10.4
9.2,10.3
9.6,10.3
10.0,10.3
10.3,10.3
10.3,10.3
10.0,10.3
10.0,10.3
10.3,10.5
10.4,10.8
10.2,10.8
10.4,10.4
10.4,10.2
10.3,9.8
10.3,9.7
10.3,9.5
10.3,9.6
10.3,9.6
10.3,9.4
10.3,8.9
10.5,8.2
10.8,7.6
10.8,7.3
10.4,7.1
10.2,6.6
9.8,7.0
9.7,7.0
9.5,7.2
9.6,6.9
9.6,6.4
9.4,5.5
8.9,4.8
8.2,4.6
7.6,4.4
7.3,4.2
7.1,3.8
6.6,3.6
7.0,4.0
7.0,5.0
7.2,6.3
6.9,7.9
6.4,9.0
5.5,9.5
4.8,9.9
4.6,10.9
4.4,11.6
4.2,11.9
3.8,12.4
3.6,12.8
4.0,13.5
5.0,14.5
6.3,14.7
7.9,14.7
9.0,14.7
9.5,14.9
9.9,14.6
10.9,13.4
11.6,12.0
11.9,10.8
12.4,10.2
12.8,9.2
13.5,8.7
14.5,8.3
14.7,7.8
14.7,7.4
14.7,6.9
14.9,6.5
14.6,6.0
13.4,5.7
12.0,5.5
10.8,5.0
10.2,4.4
9.2,4.2
8.7,4.0
8.3,3.8
7.8,3.8
7.4,4.4
6.9,5.4
6.5,6.2
6.0,6.4
5.7,6.2
5.5,5.9
5.0,5.7
4.4,5.5
4.2,5.6
4.0,5.8
3.8,5.9
3.8,5.9
4.4,6.0
5.4,6.1
6.2,6.2
6.4,6.2
6.2,6.7
5.9,6.9
5.7,7.0
5.5,7.3
5.6,7.7
5.8,7.8
5.9,7.7
5.9,7.9
6.0,8.2
6.1,8.4
6.2,8.5
6.2,8.8
6.7,8.9
6.9,9.4
7.0,9.7
7.3,10.0
7.7,10.2
7.8,10.3
7.7,10.3
7.9,10.4
8.2,10.6
8.4,10.7
8.5,10.7
8.8,10.5
8.9,10.4
9.4,10.5
9.7,10.5
10.0,10.5
10.2,10.9
10.3,11.3
10.3,11.6
10.4,11.8
10.6,12.1
10.7,12.4
10.7,13.2
10.5,13.5
10.4,13.7
10.5,13.9
10.5,13.8
10.5,13.9
10.9,14.1
11.3,14.9
11.6,15.0
11.8,14.7
12.1,14.5
12.4,14.4
13.2,14.2
13.5,13.7
13.7,13.3
13.9,12.9
13.8,12.7
13.9,12.7
14.1,12.6
14.9,12.6
15.0,12.5
14.7,12.8
14.5,13.0
14.4,13.1
14.2,13.0
13.7,13.0
13.3,12.5
12.9,12.1
12.7,11.7
12.7,11.6
12.6,11.3
12.6,11.4
12.5,11.4
12.8,11.4
13.0,11.4
13.1,11.4
13.0,11.7
13.0,11.9
12.5,11.9
12.1,10.1
11.7,9.7
11.6,9.8
11.3,10.8
11.4,11.7
11.4,12.3
11.4,12.7
11.4,12.7
11.4,12.7
11.7,12.6
11.9,12.7
11.9,12.7
10.1,12.7
9.7,12.7
9.8,12.7
10.8,13.1
11.7,13.3
12.3,12.7
12.7,12.7
12.7,12.9
12.7,13.0
12.6,12.8
12.7,12.4
12.7,12.1
12.7,11.4
12.7,10.8
12.7,10.4
13.1,9.9
13.3,9.8
12.7,9.8
12.7,9.8
12.9,10.0
13.0,9.8
12.8,9.4
12.4,9.1
12.1,8.8
11.4,8.7
10.8,8.7
10.4,8.7
9.9,8.8
9.8,8.7
9.8,8.8
9.8,9.0
10.0,9.3
9.8,9.3
9.4,9.4
9.1,9.7
8.8,9.8
8.7,9.8
8.7,9.7
8.7,9.7
8.8,9.7
8.7,9.6
8.8,9.5
9.0,9.3
9.3,8.9
9.3,8.5
9.4,7.6
9.7,6.7
9.8,6.4
9.8,6.4
9.7,6.3
9.7,6.0
9.7,5.5
9.6,5.2
9.5,4.8
9.3,4.7
8.9,4.7
8.5,4.9
7.6,5.2
6.7,6.2
6.4,7.3
6.4,8.2
6.3,8.7
6.0,9.0
5.5,8.9
5.2,8.5
4.8,8.0
4.7,7.5
4.7,7.4
4.9,7.3
5.2,7.2
6.2,7.3
7.3,7.5
8.2,7.8
8.7,7.9
9.0,7.8
8.9,7.8
8.5,7.6
8.0,7.6
7.5,7.9
7.4,8.0
7.3,8.0
7.2,7.9
7.3,7.5
7.5,6.9
7.8,6.3
7.9,5.7
7.8,5.2
7.8,5.0
7.6,4.9
7.6,4.8
7.9,4.7
8.0,4.4
8.0,4.2
7.9,4.0
7.5,4.1
6.9,4.1
6.3,4.2
5.7,4.6
5.2,4.7
5.0,4.7
4.9,5.2
4.8,6.3
4.7,7.2
4.4,7.4
4.2,7.7
4.0,8.1
4.1,8.5
4.1,8.8
4.2,9.2
4.6,9.8
4.7,10.3
4.7,11.0
5.2,11.5
6.3,12.2
7.2,12.6
7.4,12.9
7.7,13.3
8.1,13.6
8.5,14.0
8.8,14.5
9.2,15.0
9.8,15.4
10.3,15.5
11.0,15.6
11.5,15.6
12.2,15.7
12.6,15.6
12.9,15.6
13.3,15.1
13.6,15.0
14.0,14.7
14.5,14.3
15.0,14.0
15.4,13.8
15.5,13.6
15.6,13.5
15.6,13.3
15.7,13.2
15.6,13.1
15.6,12.9
15.1,12.9
15.0,12.8
14.7,13.0
14.3,12.7
14.0,11.9
13.8,11.7
13.6,11.7
13.5,12.3
13.3,13.7
13.2,14.7
13.1,15.3
12.9,15.5
12.9,15.5
12.8,15.4
13.0,14.8
12.7,14.0
11.9,13.1
11.7,12.7
11.7,12.4
12.3,12.2
13.7,11.9
14.7,11.5
15.3,11.2
15.5,10.7
15.5,10.3
15.4,9.8
14.8,9.8
14.0,10.0
13.1,10.0
12.7,10.2
12.4,10.0
12.2,9.8
11.9,9.7
11.5,9.5
11.2,9.3
10.7,8.7
10.3,7.9
9.8,6.9
9.8,6.4
10.0,6.0
10.0,6.0
10.2,6.0
10.0,6.0
9.8,5.7
9.7,5.8
9.5,5.3
9.3,4.8
8.7,5.5
7.9,5.4
6.9,5.3
6.4,5.4
6.0,5.4
6.0,5.7
6.0,6.0
6.0,6.1
5.7,6.2
5.8,6.4
5.3,6.7
4.8,6.9
5.5,6.9
5.4,7.0
5.3,7.2
5.4,7.3
5.4,7.3
5.7,7.2
6.0,7.2
6.1,7.2
6.2,7.0
6.4,7.0
6.7,7.1
6.9,7.1
6.9,7.3
7.0,7.3
7.2,7.3
7.3,7.4
7.3,7.5
7.2,7.6
7.2,7.6
7.2,7.8
7.0,7.9
7.0,8.0
7.1,8.2
7.1,8.3
7.3,8.5
7.3,8.7
7.3,8.9
7.4,8.9
7.5,9.0
7.6,9.2
7.6,9.3
7.8,9.1
7.9,9.3
8.0,9.5
8.2,9.8
8.3,9.7
8.5,9.7
8.7,10.3
8.9,10.9
8.9,11.4
9.0,11.8
9.2,11.9
9.3,11.7
9.1,11.9
9.3,11.9
9.5,11.7
9.8,11.6
9.7,12.0
9.7,11.9
10.3,11.9
10.9,11.9
11.4,11.8
11.8,11.9
11.9,11.8
11.7,11.7
11.9,12.1
11.9,12.6
11.7,13.1
11.6,13.5
12.0,13.9
11.9,14.4
11.9,15.5
11.9,15.8
11.8,15.9
11.9,15.9
11.8,15.9
11.7,16.1
12.1,15.6
12.6,15.3
13.1,15.1
13.5,15.3
13.9,15.0
14.4,14.5
15.5,14.1
15.8,13.7
15.9,13.3
15.9,12.8
15.9,12.4
16.1,12.0
15.6,11.6
15.3,11.5
15.1,11.6
15.3,11.7
15.0,11.6
14.5,11.4
14.1,11.2
13.7,11.0
13.3,10.8
12.8,10.6
12.4,10.2
12.0,9.8
11.6,9.5
11.5,9.4
11.6,9.1
11.7,8.9
11.6,8.8
11.4,8.7
11.2,8.7
11.0,8.5
10.8,8.4
10.6,8.4
10.2,8.5
9.8,8.8
9.5,8.8
9.4,8.6
9.1,8.7
8.9,8.7
8.8,8.8
8.7,8.8
8.7,9.0
8.5,9.1
8.4,9.4
8.4,9.8
8.5,9.9
8.8,9.9
8.8,9.9
8.6,10.0
8.7,10.7
8.7,11.4
8.8,11.9
8.8,12.2
9.0,12.2
9.1,12.0
9.4,12.1
9.8,12.4
9.9,12.7
9.9,12.8
9.9,12.8
10.0,12.6
10.7,12.3
11.4,12.0
11.9,11.8
12.2,11.5
12.2,11.3
12.0,11.2
12.1,11.0
12.4,10.7
12.7,10.5
12.8,10.4
12.8,10.4
12.6,10.6
12.3,11.1
12.0,11.8
11.8,12.2
11.5,12.5
11.3,12.7
11.2,12.5
11.0,12.3
10.7,12.0
10.5,11.7
10.4,11.4
10.4,11.0
10.6,10.8
11.1,10.4
11.8,10.0
12.2,9.8
12.5,9.5
12.7,9.3
12.5,9.1
12.3,8.8
12.0,8.3
11.7,7.8
11.4,7.3
11.0,7.0
10.8,6.8
10.4,6.6
10.0,6.4
9.8,6.4
9.5,6.8
9.3,7.5
9.1,8.3
8.8,9.2
8.3,9.9
7.8,10.4
7.3,10.7
7.0,11.3
6.8,11.7
6.6,12.0
6.4,12.3
6.4,12.4
6.8,12.3
7.5,12.2
8.3,12.1
9.2,11.9
9.9,11.8
10.4,11.4
10.7,11.4
11.3,11.5
11.7,11.6
12.0,11.6
12.3,11.7
12.4,11.9
12.3,12.0
12.2,11.9
12.1,12.2
11.9,12.5
11.8,12.8
11.4,12.8
11.4,12.7
11.5,12.7
11.6,12.9
11.6,13.1
11.7,13.4
11.9,13.5
12.0,13.2
11.9,12.8
12.2,12.4
12.5,11.9
12.8,11.6
12.8,11.2
12.7,11.0
12.7,10.5
12.9,10.0
13.1,9.3
13.4,8.6
13.5,7.9
13.2,7.3
12.8,6.7
12.4,6.0
11.9,5.7
11.6,5.5
11.2,5.3
11.0,5.2
10.5,5.0
10.0,4.8
9.3,4.5
8.6,4.2
7.9,4.3
7.3,4.6
6.7,5.0
6.0,5.4
5.7,5.4
5.5,5.6
5.3,5.5
5.2,5.8
5.0,6.4
4.8,6.9
4.5,7.3
4.2,7.4
4.3,7.7
4.6,8.4
5.0,9.4
5.4,10.4
5.4,11.3
5.6,11.9
5.5,12.5
5.8,12.6
6.4,12.4
6.9,12.2
7.3,11.8
7.4,11.5
7.7,11.0
8.4,11.0
9.4,10.8
10.4,11.2
11.3,11.3
11.9,11.3
12.5,10.8
12.6,10.8
12.4,10.5
12.2,10.6
11.8,10.5
11.5,9.4
11.0,7.9
11.0,7.2
10.8,6.7
11.2,6.6
11.3,6.4
11.3,6.4
10.8,5.9
10.8,6.0
10.5,6.1
10.6,5.9
10.5,5.7
9.4,5.3
7.9,5.1
7.2,5.0
6.7,4.9
6.6,4.9
6.4,4.8
6.4,4.8
5.9,4.8
6.0,4.8
6.1,4.9
5.9,5.0
5.7,5.0
5.3,5.0
5.1,5.2
5.0,5.1
4.9,5.2
4.9,5.3
4.8,5.3
4.8,5.3
4.8,5.0
4.8,4.7
4.9,4.4
5.0,4.3
5.0,4.2
5.0,4.3
5.2,4.3
5.1,4.4
5.2,4.4
5.3,4.6
5.3,4.6
5.3,4.6
5.0,4.7
4.7,4.9
4.4,5.3
4.3,5.6
4.2,5.9
4.3,6.0
4.3,5.9
4.4,5.9
4.4,5.8
4.6,5.9
4.6,5.8
4.6,5.9
4.7,5.9
4.9,5.9
5.3,6.0
5.6,6.2
5.9,6.4
6.0,6.7
5.9,6.8
5.9,7.0
5.8,7.0
5.9,7.1
5.8,7.2
5.9,7.4
5.9,7.6
5.9,7.6
6.0,7.8
6.2,8.0
6.4,8.4
6.7,8.7
6.8,8.7
7.0,8.8
7.0,8.9
7.1,9.2
7.2,9.3
7.4,9.2
7.6,9.4
7.6,9.7
7.8,9.8
8.0,9.8
8.4,9.9
8.7,10.0
8.7,10.2
8.8,10.2
8.9,10.2
9.2,10.3
9.3,10.4
9.2,10.5
9.4,10.6
9.7,10.7
9.8,10.8
9.8,10.9
9.9,10.9
10.0,10.9
10.2,11.2
10.2,11.3
10.2,11.3
10.3,11.5
10.4,11.4
10.5,11.1
10.6,10.8
10.7,10.7
10.8,10.5
10.9,10.5
10.9,10.4
10.9,10.3
11.2,10.4
11.3,10.7
11.3,10.4
11.5,10.2
11.4,10.0
11.1,9.9
10.8,9.9
10.7,9.9
10.5,9.8
10.5,9.8
10.4,9.6
10.3,9.7
10.4,9.6
10.7,9.8
10.4,10.0
10.2,10.3
10.0,10.5
9.9,10.7
9.9,11.0
9.9,11.2
9.8,11.6
9.8,11.8
9.6,12.1
9.7,12.5
9.6,12.5
9.8,12.1
10.0,12.8
10.3,12.8
10.5,12.8
10.7,12.8
11.0,12.8
11.2,13.0
11.6,13.3
11.8,14.0
12.1,14.5
12.5,14.6
12.5,14.5
12.1,14.1
12.8,13.4
12.8,12.7
12.8,12.0
12.8,11.5
12.8,11.3
13.0,11.2
13.3,11.0
14.0,11.0
14.5,11.1
14.6,11.3
14.5,11.4
14.1,11.5
13.4,11.5
12.7,11.4
12.0,11.2
11.5,10.9
11.3,10.7
11.2,10.6
11.0,10.5
11.0,10.5
11.1,10.4
11.3,10.1
11.4,9.8
11.5,9.6
11.5,9.4
11.4,9.5
11.2,9.9
10.9,9.9
10.7,9.9
10.6,10.0
10.5,10.1
10.5,10.2
10.4,10.1
10.1,10.0
9.8,9.8
9.6,9.4
9.4,9.2
9.5,9.2
9.9,9.3
9.9,9.0
9.9,9.5
10.0,9.8
10.1,9.9
10.2,9.7
10.1,9.0
10.0,8.3
9.8,7.6
9.4,7.3
9.2,7.0
9.2,6.8
9.3,7.3
9.0,7.2
9.5,7.3
9.8,7.0
9.9,6.9
9.7,7.0
9.0,7.3
8.3,7.5
7.6,7.5
7.3,7.6
7.0,8.0
6.8,8.2
7.3,8.2
7.2,8.3
7.3,8.4
7.0,8.7
6.9,9.3
7.0,9.8
7.3,10.2
7.5,10.5
7.5,10.7
7.6,10.3
8.0,9.8
8.2,9.8
8.2,9.7
8.3,9.5
8.4,9.4
8.7,9.4
9.3,9.4
9.8,9.3
10.2,9.1
10.5,9.0
10.7,8.9
10.3,8.9
9.8,9.0
9.8,9.0
9.7,8.9
9.5,8.9
9.4,9.0
9.4,9.2
9.4,9.3
9.3,9.3
9.1,9.4
9.0,9.2
8.9,8.9
8.9,9.0
9.0,9.0
9.0,9.0
8.9,8.9
8.9,9.0
9.0,9.0
9.2,9.0
9.3,9.0
9.3,8.8
9.4,8.6
9.2,8.4
8.9,8.3
9.0,8.1
9.0,7.9
9.0,7.6
8.9,7.6
9.0,7.4
9.0,7.6
9.0,8.0
9.0,8.7
8.8,9.2
8.6,9.4
8.4,9.5
8.3,9.6
8.1,9.7
7.9,9.9
7.6,10.0
7.6,10.0
7.4,10.2
7.6,10.0
8.0,9.8
8.7,9.8
9.2,9.7
9.4,9.4
9.5,9.0
9.6,8.8
9.7,8.6
9.9,8.3
10.0,8.2
10.0,8.0
10.2,8.0
10.0,7.5
9.8,7.0
9.8,6.4
9.7,5.7
9.4,5.3
9.0,5.3
8.8,5.3
8.6,5.4
8.3,5.4
8.2,5.4
8.0,5.0
8.0,4.7
7.5,4.7
7.0,4.9
6.4,5.1
5.7,5.8
5.3,6.1
5.3,6.5
5.3,6.6
5.4,6.7
5.4,6.7
5.4,6.4
5.0,6.3
4.7,6.3
4.7,6.2
4.9,6.2
5.1,6.3
5.8,6.3
6.1,6.2
6.5,6.0
6.6,6.0
6.7,5.9
6.7,5.9
6.4,5.9
6.3,5.8
6.3,5.8
6.2,5.8
6.2,5.8
6.3,5.8
6.3,5.9
6.2,6.0
6.0,6.0
6.0,5.9
5.9,5.8
5.9,5.7
5.9,5.7
5.8,5.7
5.8,5.8
5.8,5.9
5.8,6.0
5.8,6.2
5.9,6.3
6.0,6.3
6.0,6.4
5.9,6.5
5.8,6.5
5.7,6.7
5.7,6.9
5.7,7.0
5.8,7.2
5.9,7.3
6.0,7.4
6.2,7.5
6.3,7.8
6.3,7.9
6.4,8.0
6.5,7.9
6.5,8.1
6.7,8.3
6.9,8.8
7.0,8.9
7.2,9.2
7.3,9.3
7.4,9.5
7.5,9.7
7.8,9.7
7.9,9.7
8.0,9.7
7.9,9.7
8.1,9.8
8.3,9.5
8.8,9.5
8.9,9.7
9.2,9.6
9.3,9.6
9.5,9.7
9.7,9.6
9.7,9.5
9.7,9.5
9.7,9.5
9.7,9.5
9.8,9.6
9.5,9.6
9.5,9.9
9.7,9.8
9.6,9.5
9.6,9.4
9.7,9.2
9.6,9.0
9.5,8.9
9.5,8.7
9.5,8.7
9.5,8.6
9.6,8.5
9.6,8.4
9.9,8.3
9.8,8.3
9.5,8.4
9.4,8.4
9.2,8.2
9.0,8.0
8.9,8.0
8.7,8.3
8.7,8.5
8.6,8.7
8.5,8.7
8.4,8.8
8.3,9.1
8.3,9.4
8.4,9.7
8.4,9.5
8.2,9.4
8.0,9.7
8.0,10.0
8.3,10.0
8.5,10.0
8.7,10.0
8.7,9.8
8.8,9.9
9.1,9.7
9.4,9.4
9.7,9.3
9.5,9.2
9.4,8.9
10.922222222222222,11.5
10.97037037037037,12.0
11.018518518518519,12.1
11.066666666666666,12.4
11.114814814814816,12.8
11.162962962962963,12.7
11.21111111111111,12.6
11.25925925925926,12.0
11.307407407407407,11.1
11.355555555555556,10.1
11.403703703703703,9.5
11.451851851851853,9.2
11.5,9.2
12.0,9.3
12.1,9.3
12.4,9.3
12.8,9.5
12.7,9.7
12.6,10.2
12.0,10.7
11.1,10.9
10.1,11.2
9.5,11.4
9.2,11.4
9.2,11.6
9.3,11.3
9.3,11.3
9.3,11.4
9.5,11.1
9.7,11.2
10.2,11.5
10.7,11.5
10.9,11.2
11.2,11.3
11.4,11.5
11.4,11.2
11.6,10.9
11.3,10.8
11.3,10.5
11.4,10.5
11.1,10.5
11.2,10.3
11.5,10.2
11.5,10.1
11.2,10.0
11.3,9.9
11.5,9.8
11.2,9.9
10.9,9.8
10.8,9.7
10.5,9.5
10.5,9.4
10.5,9.0
10.3,8.8
10.2,8.7
10.1,8.6
10.0,8.5
9.9,8.5
9.8,8.7
9.9,9.1
9.8,9.3
9.7,9.5
9.5,9.8
9.4,10.0
9.0,10.5
8.8,10.9
8.7,10.7
8.6,10.7
8.5,10.6
8.5,10.9
8.7,11.1
9.1,11.7
9.3,11.8
9.5,10.4
9.8,9.7
10.0,9.3
10.5,9.2
10.9,8.9
10.7,8.4
10.7,7.9
10.6,7.9
10.9,7.9
11.1,8.7
11.7,8.8
11.8,8.8
10.4,8.5
9.7,8.4
9.3,8.5
9.2,8.8
8.9,9.2
8.4,9.5
7.9,9.7
7.9,10.0
7.9,10.3
8.7,10.4
8.8,10.5
8.8,10.3
8.5,10.2
8.4,9.8
8.5,9.5
8.8,9.4
9.2,9.0
9.5,8.8
9.7,8.3
10.0,7.8
10.3,7.6
10.4,7.3
10.5,6.9
10.3,6.8
10.2,6.6
9.8,6.3
9.5,5.5
9.4,5.3
9.0,5.4
8.8,5.2
8.3,5.2
7.8,4.8
7.6,3.6
7.3,3.1
6.9,2.9
6.8,2.4
6.6,2.2
6.3,2.2
5.5,3.1
5.3,3.2
5.4,3.7
5.2,4.7
5.2,4.7
4.8,4.4
3.6,4.2
3.1,3.6
2.9,3.3
2.4,3.1
2.2,3.1
2.2,3.1
3.1,4.6
3.2,6.2
3.7,6.2
4.7,6.2
4.7,6.2
4.4,5.9
4.2,5.9
3.6,6.0
3.3,6.0
3.1,5.8
3.1,5.7
3.1,5.5
4.6,5.5
6.2,5.4
6.2,6.3
6.2,7.3
6.2,7.6
5.9,7.5
5.9,7.2
6.0,6.8
6.0,7.2
5.8,8.7
5.7,10.2
5.5,11.7
5.5,12.6
5.4,12.2
6.3,11.8
7.3,11.7
7.6,11.7
7.5,11.8
7.2,12.0
6.8,12.2
7.2,12.2
8.7,12.2
10.2,11.4
11.7,11.3
12.6,11.0
12.2,12.3
11.8,12.3
11.7,12.5
11.7,12.4
11.8,12.0
12.0,12.0
12.2,12.1
12.2,12.3
12.2,11.7
11.4,12.4
11.3,12.5
11.0,12.5
12.3,12.5
12.3,12.4
12.5,12.3
12.4,12.2
12.0,12.1
12.0,12.0
12.1,12.0
12.3,12.0
11.7,12.5
12.4,12.9
12.5,13.2
12.5,12.8
12.5,12.2
12.4,12.3
12.3,12.5
12.2,12.6
12.1,12.8
12.0,13.0
12.0,13.0
12.0,12.7
12.5,12.4
12.9,12.3
13.2,12.0
12.8,12.0
12.2,12.0
12.3,13.3
12.5,12.5
12.6,12.1
12.8,11.8
13.0,11.8
13.0,11.3
12.7,11.9
12.4,11.7
12.3,11.4
12.0,11.4
12.0,11.5
12.0,11.6
13.3,11.2
12.5,10.6
12.1,10.5
11.8,10.3
11.8,10.0
11.3,9.9
11.9,10.6
11.7,10.8
11.4,11.3
11.4,11.5
11.5,11.4
11.6,11.2
11.2,11.0
10.6,10.8
10.5,10.6
10.3,10.3
10.0,9.9
9.9,9.5
10.6,9.2
10.8,9.1
11.3,9.0
11.5,8.9
11.4,8.7
11.2,8.3
11.0,7.8
10.8,7.3
10.6,6.8
10.3,6.2
9.9,5.7
9.5,5.2
9.2,4.7
9.1,4.2
9.0,3.8
8.9,3.7
8.7,3.9
8.3,4.2
7.8,4.7
7.3,5.3
6.8,6.3
6.2,6.9
5.7,7.7
5.2,7.9
4.7,8.4
4.2,9.2
3.8,9.9
3.7,10.5
3.9,11.4
4.2,11.8
4.7,12.2
5.3,12.8
6.3,13.2
6.9,13.4
7.7,13.8
7.9,14.2
8.4,14.6
9.2,15.0
9.9,15.5
10.5,15.8
11.4,16.3
11.8,16.5
12.2,16.8
12.8,17.0
13.2,17.2
13.4,17.4
13.8,17.5
14.2,17.6
14.6,17.4
15.0,16.8
15.5,16.2
15.8,15.7
16.3,15.6
16.5,15.6
16.8,15.4
17.0,15.1
17.2,14.9
17.4,14.8
17.5,14.4
17.6,14.2
17.4,13.7
16.8,13.9
16.2,14.0
15.7,14.2
15.6,14.3
15.6,14.4
15.4,14.8
15.1,15.3
14.9,15.6
14.8,15.8
14.4,15.9
14.2,16.0
13.7,16.1
13.9,16.3
14.0,16.2
14.2,16.0
14.3,15.5
14.4,14.9
14.8,14.8
15.3,14.5
15.6,14.7
15.8,15.0
15.9,14.9
16.0,14.7
16.1,14.3
16.3,13.2
16.2,11.9
16.0,10.8
15.5,10.2
14.9,9.8
14.8,9.4
14.5,7.5
14.7,6.3
15.0,6.3
14.9,6.2
14.7,5.8
14.3,6.0
13.2,5.9
11.9,5.1
10.8,5.4
10.2,5.4
9.8,5.3
9.4,5.2
7.5,5.2
6.3,5.3
6.3,5.3
6.2,5.4
5.8,5.4
6.0,5.5
5.9,5.5
5.1,5.8
5.4,5.9
5.4,6.0
5.3,6.3
5.2,6.5
5.2,6.8
5.3,6.9
5.3,7.2
5.4,7.2
5.4,7.3
5.5,7.5
5.5,7.8
5.8,8.0
5.9,8.2
6.0,8.3
6.3,8.3
6.5,8.7
6.8,9.1
6.9,9.4
7.2,9.5
7.2,10.3
7.3,10.8
7.5,10.9
7.8,11.2
8.0,11.0
8.2,10.8
8.3,10.9
8.3,10.7
8.7,10.5
9.1,11.2
9.4,11.5
9.5,11.7
10.3,11.8
10.8,11.9
10.9,12.2
11.2,12.4
11.0,12.8
10.8,13.3
10.9,13.6
10.7,14.1
10.5,14.4
11.2,14.1
11.5,13.2
11.7,12.9
11.8,12.7
11.9,12.8
12.2,12.9
12.4,13.0
12.8,12.9
13.3,12.9
13.6,12.7
14.1,12.5
14.4,12.4
14.1,12.2
13.2,11.9
12.9,11.7
12.7,12.2
12.8,13.0
12.9,13.3
13.0,13.2
12.9,13.0
12.9,12.5
12.7,12.1
12.5,12.0
12.4,11.9
12.2,12.0
11.9,12.2
11.7,11.8
12.2,11.5
13.0,11.8
13.3,11.6
13.2,11.4
13.0,11.2
12.5,10.9
12.1,11.1
12.0,11.5
11.9,11.8
12.0,11.8
12.2,11.7
11.8,11.5
11.5,11.3
11.8,11.2
11.6,11.0
11.4,10.6
11.2,10.6
10.9,10.7
11.1,10.6
11.5,10.5
11.8,10.4
11.8,10.4
11.7,10.3
11.5,10.3
11.3,10.3
11.2,10.4
11.0,11.2
10.6,11.2
10.6,10.5
10.7,10.5
10.6,10.7
10.5,10.7
10.4,10.7
10.4,10.4
10.3,10.1
10.3,9.7
10.3,9.8
10.4,10.3
11.2,10.3
11.2,9.8
10.5,9.6
10.5,9.5
10.7,9.9
10.7,10.4
10.7,11.2
10.4,11.4
10.1,11.5
9.7,11.5
9.8,11.1
10.3,10.9
10.3,10.9
9.8,11.0
9.6,12.3
9.5,12.5
9.9,11.7
10.4,11.3
11.2,11.0
11.4,11.4
11.5,11.5
11.5,11.6
11.1,11.6
10.9,11.4
10.9,11.0
11.0,10.9
12.3,10.9
12.5,10.9
11.7,10.9
11.3,11.0
11.0,11.6
11.4,12.0
11.5,12.2
11.6,11.9
11.6,11.7
11.4,12.2
11.0,12.4
10.9,12.5
10.9,12.5
10.9,12.0
10.9,11.7
11.0,11.5
11.6,11.7
12.0,11.7
12.2,11.7
11.9,11.6
11.7,11.6
12.2,11.5
12.4,11.5
12.5,11.2
12.5,10.9
12.0,10.6
11.7,10.4
11.5,10.6
11.7,10.9
11.7,10.9
11.7,10.9
11.6,11.2
11.6,11.4
11.5,12.0
11.5,12.5
11.2,12.5
10.9,12.4
10.6,12.2
10.4,12.1
10.6,11.9
10.9,11.9
10.9,12.2
10.9,12.2
11.2,12.3
11.4,12.1
12.0,12.2
12.5,12.4
12.5,12.3
12.4,12.1
12.2,11.8
12.1,11.7
11.9,11.4
11.9,11.0
12.2,10.8
12.2,10.8
12.3,11.5
12.1,11.4
12.2,11.4
12.4,11.8
12.3,11.7
12.1,12.0
11.8,12.4
11.7,12.4
11.4,12.2
11.0,11.6
10.8,12.4
10.8,12.9
11.5,12.9
11.4,12.9
11.4,12.2
11.8,13.4
11.7,13.6
12.0,13.7
12.4,13.5
12.4,13.2
12.2,13.0
11.6,12.8
12.4,12.6
12.9,11.7
12.9,11.5
12.9,10.9
12.2,11.0
13.4,10.8
13.6,10.7
13.7,10.6
13.5,10.6
13.2,10.2
13.0,9.7
12.8,9.3
12.6,9.1
11.7,8.5
11.5,8.2
10.9,8.0
